target_id	gene_id
DAnjou_Chr6v0.1_14840.1	DAnjou_Chr6v0.1_14840
DAnjou_Chr6v0.1_14839.1	DAnjou_Chr6v0.1_14839
DAnjou_Chr6v0.1_14838.1	DAnjou_Chr6v0.1_14838
DAnjou_Chr6v0.1_14837.1	DAnjou_Chr6v0.1_14837
DAnjou_Chr6v0.1_14836.1	DAnjou_Chr6v0.1_14836
DAnjou_Chr6v0.1_14835.1	DAnjou_Chr6v0.1_14835
DAnjou_Chr6v0.1_14834.1	DAnjou_Chr6v0.1_14834
DAnjou_Chr6v0.1_14833.1	DAnjou_Chr6v0.1_14833
DAnjou_Chr6v0.1_14832.1	DAnjou_Chr6v0.1_14832
DAnjou_Chr6v0.1_14831.1	DAnjou_Chr6v0.1_14831
DAnjou_Chr6v0.1_14830.1	DAnjou_Chr6v0.1_14830
DAnjou_Chr6v0.1_14829.1	DAnjou_Chr6v0.1_14829
DAnjou_Chr6v0.1_14828.1	DAnjou_Chr6v0.1_14828
DAnjou_Chr6v0.1_14827.1	DAnjou_Chr6v0.1_14827
DAnjou_Chr6v0.1_14826.1	DAnjou_Chr6v0.1_14826
DAnjou_Chr6v0.1_14825.1	DAnjou_Chr6v0.1_14825
DAnjou_Chr6v0.1_14824.1	DAnjou_Chr6v0.1_14824
DAnjou_Chr6v0.1_14823.1	DAnjou_Chr6v0.1_14823
DAnjou_Chr6v0.1_14822.1	DAnjou_Chr6v0.1_14822
DAnjou_Chr6v0.1_14821.1	DAnjou_Chr6v0.1_14821
DAnjou_Chr6v0.1_14820.1	DAnjou_Chr6v0.1_14820
DAnjou_Chr6v0.1_14819.1	DAnjou_Chr6v0.1_14819
DAnjou_Chr6v0.1_14763.1	DAnjou_Chr6v0.1_14763
DAnjou_Chr6v0.1_14816.1	DAnjou_Chr6v0.1_14816
DAnjou_Chr6v0.1_14815.1	DAnjou_Chr6v0.1_14815
DAnjou_Chr6v0.1_14761.1	DAnjou_Chr6v0.1_14761
DAnjou_Chr6v0.1_14805.1	DAnjou_Chr6v0.1_14805
DAnjou_Chr6v0.1_14810.1	DAnjou_Chr6v0.1_14810
DAnjou_Chr6v0.1_14809.1	DAnjou_Chr6v0.1_14809
DAnjou_Chr6v0.1_14803.1	DAnjou_Chr6v0.1_14803
DAnjou_Chr6v0.1_14807.1	DAnjou_Chr6v0.1_14807
DAnjou_Chr6v0.1_14757.1	DAnjou_Chr6v0.1_14757
DAnjou_Chr6v0.1_14756.1	DAnjou_Chr6v0.1_14756
DAnjou_Chr6v0.1_14755.1	DAnjou_Chr6v0.1_14755
DAnjou_Chr6v0.1_14754.1	DAnjou_Chr6v0.1_14754
DAnjou_Chr6v0.1_14753.1	DAnjou_Chr6v0.1_14753
DAnjou_Chr6v0.1_14752.1	DAnjou_Chr6v0.1_14752
DAnjou_Chr6v0.1_14751.1	DAnjou_Chr6v0.1_14751
DAnjou_Chr6v0.1_14750.1	DAnjou_Chr6v0.1_14750
DAnjou_Chr6v0.1_14749.1	DAnjou_Chr6v0.1_14749
DAnjou_Chr6v0.1_14748.1	DAnjou_Chr6v0.1_14748
DAnjou_Chr6v0.1_14747.1	DAnjou_Chr6v0.1_14747
DAnjou_Chr6v0.1_14746.1	DAnjou_Chr6v0.1_14746
DAnjou_Chr6v0.1_14745.1	DAnjou_Chr6v0.1_14745
DAnjou_Chr6v0.1_14744.1	DAnjou_Chr6v0.1_14744
DAnjou_Chr6v0.1_14743.1	DAnjou_Chr6v0.1_14743
DAnjou_Chr6v0.1_14785.1	DAnjou_Chr6v0.1_14785
DAnjou_Chr6v0.1_14742.1	DAnjou_Chr6v0.1_14742
DAnjou_Chr6v0.1_14741.1	DAnjou_Chr6v0.1_14741
DAnjou_Chr6v0.1_14740.1	DAnjou_Chr6v0.1_14740
DAnjou_Chr6v0.1_14739.1	DAnjou_Chr6v0.1_14739
DAnjou_Chr6v0.1_14738.1	DAnjou_Chr6v0.1_14738
DAnjou_Chr6v0.1_14737.1	DAnjou_Chr6v0.1_14737
DAnjou_Chr6v0.1_14780.1	DAnjou_Chr6v0.1_14780
DAnjou_Chr6v0.1_14779.1	DAnjou_Chr6v0.1_14779
DAnjou_Chr6v0.1_14778.1	DAnjou_Chr6v0.1_14778
DAnjou_Chr6v0.1_14777.1	DAnjou_Chr6v0.1_14777
DAnjou_Chr6v0.1_14776.1	DAnjou_Chr6v0.1_14776
DAnjou_Chr6v0.1_14775.1	DAnjou_Chr6v0.1_14775
DAnjou_Chr6v0.1_14774.1	DAnjou_Chr6v0.1_14774
DAnjou_Chr6v0.1_14773.1	DAnjou_Chr6v0.1_14773
DAnjou_Chr6v0.1_14772.1	DAnjou_Chr6v0.1_14772
DAnjou_Chr6v0.1_14771.1	DAnjou_Chr6v0.1_14771
DAnjou_Chr6v0.1_14736.1	DAnjou_Chr6v0.1_14736
DAnjou_Chr6v0.1_14735.1	DAnjou_Chr6v0.1_14735
DAnjou_Chr6v0.1_14734.1	DAnjou_Chr6v0.1_14734
DAnjou_Chr6v0.1_14733.1	DAnjou_Chr6v0.1_14733
DAnjou_Chr6v0.1_14765.1	DAnjou_Chr6v0.1_14765
DAnjou_Chr6v0.1_14764.1	DAnjou_Chr6v0.1_14764
DAnjou_Chr6v0.1_14729.1	DAnjou_Chr6v0.1_14729
DAnjou_Chr6v0.1_14728.1	DAnjou_Chr6v0.1_14728
DAnjou_Chr6v0.1_14727.1	DAnjou_Chr6v0.1_14727
DAnjou_Chr6v0.1_14730.1	DAnjou_Chr6v0.1_14730
DAnjou_Chr6v0.1_14726.1	DAnjou_Chr6v0.1_14726
DAnjou_Chr6v0.1_14709.1	DAnjou_Chr6v0.1_14709
DAnjou_Chr6v0.1_14708.1	DAnjou_Chr6v0.1_14708
DAnjou_Chr6v0.1_14707.1	DAnjou_Chr6v0.1_14707
DAnjou_Chr6v0.1_14706.1	DAnjou_Chr6v0.1_14706
DAnjou_Chr6v0.1_14705.1	DAnjou_Chr6v0.1_14705
DAnjou_Chr6v0.1_14704.1	DAnjou_Chr6v0.1_14704
DAnjou_Chr6v0.1_14703.1	DAnjou_Chr6v0.1_14703
DAnjou_Chr6v0.1_14702.1	DAnjou_Chr6v0.1_14702
DAnjou_Chr6v0.1_14701.1	DAnjou_Chr6v0.1_14701
DAnjou_Chr6v0.1_14700.1	DAnjou_Chr6v0.1_14700
DAnjou_Chr6v0.1_14698.1	DAnjou_Chr6v0.1_14698
DAnjou_Chr6v0.1_14699.1	DAnjou_Chr6v0.1_14699
DAnjou_Chr6v0.1_14697.1	DAnjou_Chr6v0.1_14697
DAnjou_Chr6v0.1_14696.1	DAnjou_Chr6v0.1_14696
DAnjou_Chr6v0.1_14695.1	DAnjou_Chr6v0.1_14695
DAnjou_Chr6v0.1_14694.1	DAnjou_Chr6v0.1_14694
DAnjou_Chr6v0.1_14693.1	DAnjou_Chr6v0.1_14693
DAnjou_Chr6v0.1_14692.1	DAnjou_Chr6v0.1_14692
DAnjou_Chr6v0.1_14691.1	DAnjou_Chr6v0.1_14691
DAnjou_Chr6v0.1_14690.1	DAnjou_Chr6v0.1_14690
DAnjou_Chr6v0.1_14689.1	DAnjou_Chr6v0.1_14689
DAnjou_Chr6v0.1_14688.1	DAnjou_Chr6v0.1_14688
DAnjou_Chr6v0.1_14687.1	DAnjou_Chr6v0.1_14687
DAnjou_Chr6v0.1_14686.1	DAnjou_Chr6v0.1_14686
DAnjou_Chr6v0.1_14685.1	DAnjou_Chr6v0.1_14685
DAnjou_Chr6v0.1_14684.1	DAnjou_Chr6v0.1_14684
DAnjou_Chr6v0.1_14683.1	DAnjou_Chr6v0.1_14683
DAnjou_Chr6v0.1_14682.1	DAnjou_Chr6v0.1_14682
DAnjou_Chr6v0.1_14681.1	DAnjou_Chr6v0.1_14681
DAnjou_Chr6v0.1_14680.1	DAnjou_Chr6v0.1_14680
DAnjou_Chr6v0.1_14679.1	DAnjou_Chr6v0.1_14679
DAnjou_Chr6v0.1_14678.1	DAnjou_Chr6v0.1_14678
DAnjou_Chr6v0.1_14677.1	DAnjou_Chr6v0.1_14677
DAnjou_Chr6v0.1_14676.1	DAnjou_Chr6v0.1_14676
DAnjou_Chr6v0.1_14675.1	DAnjou_Chr6v0.1_14675
DAnjou_Chr6v0.1_14674.1	DAnjou_Chr6v0.1_14674
DAnjou_Chr6v0.1_14673.1	DAnjou_Chr6v0.1_14673
DAnjou_Chr6v0.1_14672.1	DAnjou_Chr6v0.1_14672
DAnjou_Chr6v0.1_14671.1	DAnjou_Chr6v0.1_14671
DAnjou_Chr6v0.1_14670.1	DAnjou_Chr6v0.1_14670
DAnjou_Chr6v0.1_14669.1	DAnjou_Chr6v0.1_14669
DAnjou_Chr6v0.1_14668.1	DAnjou_Chr6v0.1_14668
DAnjou_Chr6v0.1_14667.1	DAnjou_Chr6v0.1_14667
DAnjou_Chr6v0.1_14666.1	DAnjou_Chr6v0.1_14666
DAnjou_Chr6v0.1_14665.1	DAnjou_Chr6v0.1_14665
DAnjou_Chr6v0.1_14664.1	DAnjou_Chr6v0.1_14664
DAnjou_Chr6v0.1_14663.1	DAnjou_Chr6v0.1_14663
DAnjou_Chr6v0.1_14662.1	DAnjou_Chr6v0.1_14662
DAnjou_Chr6v0.1_14661.1	DAnjou_Chr6v0.1_14661
DAnjou_Chr6v0.1_14660.1	DAnjou_Chr6v0.1_14660
DAnjou_Chr6v0.1_14659.1	DAnjou_Chr6v0.1_14659
DAnjou_Chr6v0.1_14658.1	DAnjou_Chr6v0.1_14658
DAnjou_Chr6v0.1_14657.1	DAnjou_Chr6v0.1_14657
DAnjou_Chr6v0.1_14656.1	DAnjou_Chr6v0.1_14656
DAnjou_Chr6v0.1_14655.1	DAnjou_Chr6v0.1_14655
DAnjou_Chr6v0.1_14654.1	DAnjou_Chr6v0.1_14654
DAnjou_Chr6v0.1_14653.1	DAnjou_Chr6v0.1_14653
DAnjou_Chr6v0.1_14651.1	DAnjou_Chr6v0.1_14651
DAnjou_Chr6v0.1_14652.1	DAnjou_Chr6v0.1_14652
DAnjou_Chr6v0.1_14650.1	DAnjou_Chr6v0.1_14650
DAnjou_Chr6v0.1_14649.1	DAnjou_Chr6v0.1_14649
DAnjou_Chr6v0.1_14648.1	DAnjou_Chr6v0.1_14648
DAnjou_Chr6v0.1_14647.1	DAnjou_Chr6v0.1_14647
DAnjou_Chr6v0.1_14646.1	DAnjou_Chr6v0.1_14646
DAnjou_Chr6v0.1_14645.1	DAnjou_Chr6v0.1_14645
DAnjou_Chr6v0.1_14644.1	DAnjou_Chr6v0.1_14644
DAnjou_Chr6v0.1_14643.1	DAnjou_Chr6v0.1_14643
DAnjou_Chr6v0.1_14642.1	DAnjou_Chr6v0.1_14642
DAnjou_Chr6v0.1_14641.1	DAnjou_Chr6v0.1_14641
DAnjou_Chr6v0.1_14640.1	DAnjou_Chr6v0.1_14640
DAnjou_Chr6v0.1_14639.1	DAnjou_Chr6v0.1_14639
DAnjou_Chr6v0.1_14638.1	DAnjou_Chr6v0.1_14638
DAnjou_Chr6v0.1_14637.1	DAnjou_Chr6v0.1_14637
DAnjou_Chr6v0.1_14636.1	DAnjou_Chr6v0.1_14636
DAnjou_Chr6v0.1_14635.1	DAnjou_Chr6v0.1_14635
DAnjou_Chr6v0.1_14634.1	DAnjou_Chr6v0.1_14634
DAnjou_Chr6v0.1_14633.1	DAnjou_Chr6v0.1_14633
DAnjou_Chr6v0.1_14632.1	DAnjou_Chr6v0.1_14632
DAnjou_Chr6v0.1_14630.1	DAnjou_Chr6v0.1_14630
DAnjou_Chr6v0.1_14627.1	DAnjou_Chr6v0.1_14627
DAnjou_Chr6v0.1_14626.1	DAnjou_Chr6v0.1_14626
DAnjou_Chr6v0.1_14624.1	DAnjou_Chr6v0.1_14624
DAnjou_Chr6v0.1_14623.1	DAnjou_Chr6v0.1_14623
DAnjou_Chr6v0.1_14622.1	DAnjou_Chr6v0.1_14622
DAnjou_Chr6v0.1_14621.1	DAnjou_Chr6v0.1_14621
DAnjou_Chr6v0.1_14619.1	DAnjou_Chr6v0.1_14619
DAnjou_Chr6v0.1_14618.1	DAnjou_Chr6v0.1_14618
DAnjou_Chr6v0.1_14617.1	DAnjou_Chr6v0.1_14617
DAnjou_Chr6v0.1_14616.1	DAnjou_Chr6v0.1_14616
DAnjou_Chr6v0.1_14615.1	DAnjou_Chr6v0.1_14615
DAnjou_Chr6v0.1_14614.1	DAnjou_Chr6v0.1_14614
DAnjou_Chr6v0.1_14613.1	DAnjou_Chr6v0.1_14613
DAnjou_Chr6v0.1_14612.1	DAnjou_Chr6v0.1_14612
DAnjou_Chr6v0.1_14611.1	DAnjou_Chr6v0.1_14611
DAnjou_Chr6v0.1_14610.1	DAnjou_Chr6v0.1_14610
DAnjou_Chr6v0.1_14609.1	DAnjou_Chr6v0.1_14609
DAnjou_Chr6v0.1_14608.1	DAnjou_Chr6v0.1_14608
DAnjou_Chr6v0.1_14607.1	DAnjou_Chr6v0.1_14607
DAnjou_Chr6v0.1_14599.1	DAnjou_Chr6v0.1_14599
DAnjou_Chr5v0.1_11294.1	DAnjou_Chr5v0.1_11294
DAnjou_Chr6v0.1_14597.1	DAnjou_Chr6v0.1_14597
DAnjou_Chr6v0.1_14596.1	DAnjou_Chr6v0.1_14596
DAnjou_Chr6v0.1_14606.1	DAnjou_Chr6v0.1_14606
DAnjou_Chr6v0.1_14605.1	DAnjou_Chr6v0.1_14605
DAnjou_Chr6v0.1_14588.1	DAnjou_Chr6v0.1_14588
DAnjou_Chr6v0.1_14587.1	DAnjou_Chr6v0.1_14587
DAnjou_Chr6v0.1_14586.1	DAnjou_Chr6v0.1_14586
DAnjou_Chr6v0.1_14585.1	DAnjou_Chr6v0.1_14585
DAnjou_Chr6v0.1_14584.1	DAnjou_Chr6v0.1_14584
DAnjou_Chr6v0.1_14583.1	DAnjou_Chr6v0.1_14583
DAnjou_Chr6v0.1_14594.1	DAnjou_Chr6v0.1_14594
DAnjou_Chr6v0.1_14582.1	DAnjou_Chr6v0.1_14582
DAnjou_Chr6v0.1_14593.1	DAnjou_Chr6v0.1_14593
DAnjou_Chr6v0.1_14592.1	DAnjou_Chr6v0.1_14592
DAnjou_Chr6v0.1_14591.1	DAnjou_Chr6v0.1_14591
DAnjou_Chr6v0.1_14577.1	DAnjou_Chr6v0.1_14577
DAnjou_Chr6v0.1_14576.1	DAnjou_Chr6v0.1_14576
DAnjou_Chr6v0.1_14575.1	DAnjou_Chr6v0.1_14575
DAnjou_Chr6v0.1_14574.1	DAnjou_Chr6v0.1_14574
DAnjou_Chr6v0.1_14573.1	DAnjou_Chr6v0.1_14573
DAnjou_Chr6v0.1_14559.1	DAnjou_Chr6v0.1_14559
DAnjou_Chr6v0.1_14558.1	DAnjou_Chr6v0.1_14558
DAnjou_Chr6v0.1_14571.1	DAnjou_Chr6v0.1_14571
DAnjou_Chr6v0.1_14570.1	DAnjou_Chr6v0.1_14570
DAnjou_Chr6v0.1_14569.1	DAnjou_Chr6v0.1_14569
DAnjou_Chr6v0.1_14568.1	DAnjou_Chr6v0.1_14568
DAnjou_Chr6v0.1_14567.1	DAnjou_Chr6v0.1_14567
DAnjou_Chr6v0.1_14566.1	DAnjou_Chr6v0.1_14566
DAnjou_Chr6v0.1_14565.1	DAnjou_Chr6v0.1_14565
DAnjou_Chr6v0.1_14564.1	DAnjou_Chr6v0.1_14564
DAnjou_Chr6v0.1_14563.1	DAnjou_Chr6v0.1_14563
DAnjou_Chr6v0.1_14562.1	DAnjou_Chr6v0.1_14562
DAnjou_Chr6v0.1_14552.1	DAnjou_Chr6v0.1_14552
DAnjou_Chr6v0.1_14557.1	DAnjou_Chr6v0.1_14557
DAnjou_Chr6v0.1_14556.1	DAnjou_Chr6v0.1_14556
DAnjou_Chr6v0.1_14555.1	DAnjou_Chr6v0.1_14555
DAnjou_Chr6v0.1_14551.1	DAnjou_Chr6v0.1_14551
DAnjou_Chr6v0.1_14549.1	DAnjou_Chr6v0.1_14549
DAnjou_Chr6v0.1_14548.1	DAnjou_Chr6v0.1_14548
DAnjou_Chr6v0.1_14547.1	DAnjou_Chr6v0.1_14547
DAnjou_Chr6v0.1_14538.1	DAnjou_Chr6v0.1_14538
DAnjou_Chr6v0.1_14537.1	DAnjou_Chr6v0.1_14537
DAnjou_Chr6v0.1_14534.1	DAnjou_Chr6v0.1_14534
DAnjou_Chr6v0.1_14533.1	DAnjou_Chr6v0.1_14533
DAnjou_Chr6v0.1_14532.1	DAnjou_Chr6v0.1_14532
DAnjou_Chr6v0.1_14531.1	DAnjou_Chr6v0.1_14531
DAnjou_Chr6v0.1_14530.1	DAnjou_Chr6v0.1_14530
DAnjou_Chr6v0.1_14529.1	DAnjou_Chr6v0.1_14529
DAnjou_Chr6v0.1_14528.1	DAnjou_Chr6v0.1_14528
DAnjou_Chr6v0.1_14527.1	DAnjou_Chr6v0.1_14527
DAnjou_Chr6v0.1_14526.1	DAnjou_Chr6v0.1_14526
DAnjou_Chr6v0.1_14525.1	DAnjou_Chr6v0.1_14525
DAnjou_Chr6v0.1_14524.1	DAnjou_Chr6v0.1_14524
DAnjou_Chr6v0.1_14523.1	DAnjou_Chr6v0.1_14523
DAnjou_Chr6v0.1_14522.1	DAnjou_Chr6v0.1_14522
DAnjou_Chr6v0.1_14521.1	DAnjou_Chr6v0.1_14521
DAnjou_Chr6v0.1_14520.1	DAnjou_Chr6v0.1_14520
DAnjou_Chr6v0.1_14519.1	DAnjou_Chr6v0.1_14519
DAnjou_Chr6v0.1_14518.1	DAnjou_Chr6v0.1_14518
DAnjou_Chr6v0.1_14517.1	DAnjou_Chr6v0.1_14517
DAnjou_Chr6v0.1_14516.1	DAnjou_Chr6v0.1_14516
DAnjou_Chr6v0.1_14515.1	DAnjou_Chr6v0.1_14515
DAnjou_Chr6v0.1_14514.1	DAnjou_Chr6v0.1_14514
DAnjou_Chr6v0.1_14513.1	DAnjou_Chr6v0.1_14513
DAnjou_Chr6v0.1_14512.1	DAnjou_Chr6v0.1_14512
DAnjou_Chr6v0.1_14511.1	DAnjou_Chr6v0.1_14511
DAnjou_Chr6v0.1_14510.1	DAnjou_Chr6v0.1_14510
DAnjou_Chr6v0.1_14509.1	DAnjou_Chr6v0.1_14509
DAnjou_Chr6v0.1_14508.1	DAnjou_Chr6v0.1_14508
DAnjou_Chr6v0.1_14507.1	DAnjou_Chr6v0.1_14507
DAnjou_Chr6v0.1_14506.1	DAnjou_Chr6v0.1_14506
DAnjou_Chr7v0.1_16735.1	DAnjou_Chr7v0.1_16735
DAnjou_Chr7v0.1_16736.1	DAnjou_Chr7v0.1_16736
DAnjou_Chr6v0.1_14505.1	DAnjou_Chr6v0.1_14505
DAnjou_Chr6v0.1_14504.1	DAnjou_Chr6v0.1_14504
DAnjou_Chr6v0.1_14471.1	DAnjou_Chr6v0.1_14471
DAnjou_Chr6v0.1_14470.1	DAnjou_Chr6v0.1_14470
DAnjou_Chr6v0.1_14469.1	DAnjou_Chr6v0.1_14469
DAnjou_Chr6v0.1_14468.1	DAnjou_Chr6v0.1_14468
DAnjou_Chr6v0.1_14467.1	DAnjou_Chr6v0.1_14467
DAnjou_Chr6v0.1_14492.1	DAnjou_Chr6v0.1_14492
DAnjou_Chr6v0.1_14466.1	DAnjou_Chr6v0.1_14466
DAnjou_Chr6v0.1_14465.1	DAnjou_Chr6v0.1_14465
DAnjou_Chr6v0.1_14464.1	DAnjou_Chr6v0.1_14464
DAnjou_Chr6v0.1_14463.1	DAnjou_Chr6v0.1_14463
DAnjou_Chr6v0.1_14462.1	DAnjou_Chr6v0.1_14462
DAnjou_Chr6v0.1_14461.1	DAnjou_Chr6v0.1_14461
DAnjou_Chr6v0.1_14460.1	DAnjou_Chr6v0.1_14460
DAnjou_Chr6v0.1_14459.1	DAnjou_Chr6v0.1_14459
DAnjou_Chr6v0.1_14458.1	DAnjou_Chr6v0.1_14458
DAnjou_Chr6v0.1_14457.1	DAnjou_Chr6v0.1_14457
DAnjou_Chr6v0.1_14456.1	DAnjou_Chr6v0.1_14456
DAnjou_Chr6v0.1_14455.1	DAnjou_Chr6v0.1_14455
DAnjou_Chr6v0.1_14454.1	DAnjou_Chr6v0.1_14454
DAnjou_Chr6v0.1_14453.1	DAnjou_Chr6v0.1_14453
DAnjou_Chr6v0.1_14452.1	DAnjou_Chr6v0.1_14452
DAnjou_Chr6v0.1_14451.1	DAnjou_Chr6v0.1_14451
DAnjou_Chr6v0.1_14450.1	DAnjou_Chr6v0.1_14450
DAnjou_Chr6v0.1_14449.1	DAnjou_Chr6v0.1_14449
DAnjou_Chr6v0.1_14448.1	DAnjou_Chr6v0.1_14448
DAnjou_Chr6v0.1_14447.1	DAnjou_Chr6v0.1_14447
DAnjou_Chr6v0.1_14446.1	DAnjou_Chr6v0.1_14446
DAnjou_Chr6v0.1_14445.1	DAnjou_Chr6v0.1_14445
DAnjou_Chr6v0.1_14444.1	DAnjou_Chr6v0.1_14444
DAnjou_Chr6v0.1_14443.1	DAnjou_Chr6v0.1_14443
DAnjou_Chr6v0.1_14442.1	DAnjou_Chr6v0.1_14442
DAnjou_Chr6v0.1_14441.1	DAnjou_Chr6v0.1_14441
DAnjou_Chr6v0.1_14430.1	DAnjou_Chr6v0.1_14430
DAnjou_Chr6v0.1_14429.1	DAnjou_Chr6v0.1_14429
DAnjou_Chr6v0.1_14428.1	DAnjou_Chr6v0.1_14428
DAnjou_Chr6v0.1_14427.1	DAnjou_Chr6v0.1_14427
DAnjou_Chr6v0.1_14426.1	DAnjou_Chr6v0.1_14426
DAnjou_Chr6v0.1_14434.1	DAnjou_Chr6v0.1_14434
DAnjou_Chr6v0.1_14433.1	DAnjou_Chr6v0.1_14433
DAnjou_Chr6v0.1_14432.1	DAnjou_Chr6v0.1_14432
DAnjou_Chr6v0.1_14431.1	DAnjou_Chr6v0.1_14431
DAnjou_Chr6v0.1_14421.1	DAnjou_Chr6v0.1_14421
DAnjou_Chr6v0.1_14420.1	DAnjou_Chr6v0.1_14420
DAnjou_Chr6v0.1_14419.1	DAnjou_Chr6v0.1_14419
DAnjou_Chr6v0.1_14418.1	DAnjou_Chr6v0.1_14418
DAnjou_Chr13v0.1_32160.1	DAnjou_Chr13v0.1_32160
DAnjou_Chr6v0.1_14417.1	DAnjou_Chr6v0.1_14417
DAnjou_Chr6v0.1_14416.1	DAnjou_Chr6v0.1_14416
DAnjou_Chr6v0.1_14415.1	DAnjou_Chr6v0.1_14415
DAnjou_Chr6v0.1_14414.1	DAnjou_Chr6v0.1_14414
DAnjou_Chr6v0.1_14413.1	DAnjou_Chr6v0.1_14413
DAnjou_Chr6v0.1_14412.1	DAnjou_Chr6v0.1_14412
DAnjou_Chr6v0.1_14409.1	DAnjou_Chr6v0.1_14409
DAnjou_Chr6v0.1_14408.1	DAnjou_Chr6v0.1_14408
DAnjou_Chr6v0.1_14407.1	DAnjou_Chr6v0.1_14407
DAnjou_Chr6v0.1_14406.1	DAnjou_Chr6v0.1_14406
DAnjou_Chr6v0.1_14405.1	DAnjou_Chr6v0.1_14405
DAnjou_Chr6v0.1_14404.1	DAnjou_Chr6v0.1_14404
DAnjou_Chr6v0.1_14403.1	DAnjou_Chr6v0.1_14403
DAnjou_Chr6v0.1_14402.1	DAnjou_Chr6v0.1_14402
DAnjou_Chr6v0.1_14401.1	DAnjou_Chr6v0.1_14401
DAnjou_Chr6v0.1_14400.1	DAnjou_Chr6v0.1_14400
DAnjou_Chr6v0.1_14399.1	DAnjou_Chr6v0.1_14399
DAnjou_Chr6v0.1_14398.1	DAnjou_Chr6v0.1_14398
DAnjou_Chr6v0.1_14390.1	DAnjou_Chr6v0.1_14390
DAnjou_Chr6v0.1_14389.1	DAnjou_Chr6v0.1_14389
DAnjou_Chr6v0.1_14388.1	DAnjou_Chr6v0.1_14388
DAnjou_Chr6v0.1_14387.1	DAnjou_Chr6v0.1_14387
DAnjou_Chr6v0.1_14386.1	DAnjou_Chr6v0.1_14386
DAnjou_Chr6v0.1_14385.1	DAnjou_Chr6v0.1_14385
DAnjou_Chr6v0.1_14384.1	DAnjou_Chr6v0.1_14384
DAnjou_Chr6v0.1_14383.1	DAnjou_Chr6v0.1_14383
DAnjou_Chr6v0.1_14382.1	DAnjou_Chr6v0.1_14382
DAnjou_Chr6v0.1_14381.1	DAnjou_Chr6v0.1_14381
DAnjou_Chr6v0.1_14380.1	DAnjou_Chr6v0.1_14380
DAnjou_Chr6v0.1_14379.1	DAnjou_Chr6v0.1_14379
DAnjou_Chr6v0.1_14378.1	DAnjou_Chr6v0.1_14378
DAnjou_Chr6v0.1_14377.1	DAnjou_Chr6v0.1_14377
DAnjou_Chr6v0.1_14397.1	DAnjou_Chr6v0.1_14397
DAnjou_Chr6v0.1_14395.1	DAnjou_Chr6v0.1_14395
DAnjou_Chr6v0.1_14375.1	DAnjou_Chr6v0.1_14375
DAnjou_Chr6v0.1_14374.1	DAnjou_Chr6v0.1_14374
DAnjou_Chr6v0.1_14373.1	DAnjou_Chr6v0.1_14373
DAnjou_Chr6v0.1_14367.1	DAnjou_Chr6v0.1_14367
DAnjou_Chr6v0.1_14366.1	DAnjou_Chr6v0.1_14366
DAnjou_Chr6v0.1_14365.1	DAnjou_Chr6v0.1_14365
DAnjou_Chr6v0.1_14364.1	DAnjou_Chr6v0.1_14364
DAnjou_Chr6v0.1_14363.1	DAnjou_Chr6v0.1_14363
DAnjou_Chr6v0.1_14362.1	DAnjou_Chr6v0.1_14362
DAnjou_Chr6v0.1_14361.1	DAnjou_Chr6v0.1_14361
DAnjou_Chr6v0.1_14358.1	DAnjou_Chr6v0.1_14358
DAnjou_Chr6v0.1_14359.1	DAnjou_Chr6v0.1_14359
DAnjou_Chr6v0.1_14354.1	DAnjou_Chr6v0.1_14354
DAnjou_Chr6v0.1_14351.1	DAnjou_Chr6v0.1_14351
DAnjou_Chr6v0.1_14350.1	DAnjou_Chr6v0.1_14350
DAnjou_Chr6v0.1_14349.1	DAnjou_Chr6v0.1_14349
DAnjou_Chr6v0.1_14348.1	DAnjou_Chr6v0.1_14348
DAnjou_Chr6v0.1_14347.1	DAnjou_Chr6v0.1_14347
DAnjou_Chr6v0.1_14342.1	DAnjou_Chr6v0.1_14342
DAnjou_Chr6v0.1_14341.1	DAnjou_Chr6v0.1_14341
DAnjou_Chr6v0.1_14343.1	DAnjou_Chr6v0.1_14343
DAnjou_Chr6v0.1_14340.1	DAnjou_Chr6v0.1_14340
DAnjou_Chr6v0.1_14331.1	DAnjou_Chr6v0.1_14331
DAnjou_Chr6v0.1_14330.1	DAnjou_Chr6v0.1_14330
DAnjou_Chr6v0.1_14329.1	DAnjou_Chr6v0.1_14329
DAnjou_Chr6v0.1_14328.1	DAnjou_Chr6v0.1_14328
DAnjou_Chr6v0.1_14327.1	DAnjou_Chr6v0.1_14327
DAnjou_Chr6v0.1_14326.1	DAnjou_Chr6v0.1_14326
DAnjou_Chr6v0.1_14325.1	DAnjou_Chr6v0.1_14325
DAnjou_Chr6v0.1_14324.1	DAnjou_Chr6v0.1_14324
DAnjou_Chr6v0.1_14323.1	DAnjou_Chr6v0.1_14323
DAnjou_Chr6v0.1_14322.1	DAnjou_Chr6v0.1_14322
DAnjou_Chr6v0.1_14317.1	DAnjou_Chr6v0.1_14317
DAnjou_Chr6v0.1_14316.1	DAnjou_Chr6v0.1_14316
DAnjou_Chr6v0.1_14315.1	DAnjou_Chr6v0.1_14315
DAnjou_Chr6v0.1_14314.1	DAnjou_Chr6v0.1_14314
DAnjou_Chr6v0.1_14313.1	DAnjou_Chr6v0.1_14313
DAnjou_Chr6v0.1_14312.1	DAnjou_Chr6v0.1_14312
DAnjou_Chr6v0.1_14306.1	DAnjou_Chr6v0.1_14306
